,Unnamed: 0,CollegeName,CourseName,Caste,CutOff,Year
1022,1022," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electrical Engineering,GOPENO,86023,2021
1023,1023," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electrical Engineering,LOPENO,54881,2021
1024,1024," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electrical Engineering,TFWS,67831,2021
1025,1025," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electronics and Telecommunication Engg,GOPENH,80701,2021
1026,1026," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electronics and Telecommunication Engg,LOPENH,66463,2021
1027,1027," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electronics and Telecommunication Engg,LOBCH,70502,2021
1028,1028," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electronics and Telecommunication Engg,GOPENO,60325,2021
1029,1029," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electronics and Telecommunication Engg,GOPENO,76812,2021
1030,1030," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Electronics and Telecommunication Engg,TFWS,84879,2021
1031,1031," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Mechanical Engineering,GOPENH,88523,2021
1032,1032," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Mechanical Engineering,LOPENH,88148,2021
1033,1033," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Mechanical Engineering,GOPENO,82446,2021
1034,1034," Jagadambha Bahuuddeshiya Gramin Vikas Sanstha's Jagdambha College of Engineering and Technology, Yavatmal", Mechanical Engineering,GOPENO,53417,2021
1035,1035," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GOPENH,77725,2021
1036,1036," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GSCH,84884,2021
1037,1037," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GNT1H,84942,2021
1038,1038," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GNT2H,77986,2021
1039,1039," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GOBCH,87825,2021
1040,1040," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,LOPENH,88331,2021
1041,1041," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GOPENO,87216,2021
1042,1042," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GOPENO,74213,2021
1043,1043," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,GNT2O,88422,2021
1044,1044," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,LOPENO,80892,2021
1045,1045," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,TFWS,56701,2021
1046,1046," Prof Ram Meghe College of Engineering and Management, Badnera", Civil Engineering,EWS,87791,2021
1047,1047," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GOPENH,43792,2021
1048,1048," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GSCH,53604,2021
1049,1049," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GNT1H,75727,2021
1050,1050," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GNT2H,72380,2021
1051,1051," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GOBCH,49794,2021
1052,1052," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,LOPENH,41844,2021
1053,1053," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,LSCH,58600,2021
1054,1054," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,LNT1H,57731,2021
1055,1055," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,LOBCH,44396,2021
1056,1056," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GOPENO,55087,2021
1057,1057," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GSCO,63425,2021
1058,1058," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GVJO,87113,2021
1059,1059," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GNT1O,85545,2021
1060,1060," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GOBCO,61382,2021
1061,1061," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,LOPENO,32939,2021
1062,1062," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,LSCO,76560,2021
1063,1063," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,LOBCO,45927,2021
1064,1064," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,GNT2O,80088,2021
1065,1065," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,DEFOPENS,69813,2021
1066,1066," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,TFWS,26149,2021
1067,1067," Prof Ram Meghe College of Engineering and Management, Badnera", Computer Science and Engineering,EWS,66859,2021
1068,1068," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,GOPENH,52481,2021
1069,1069," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,GSCH,63141,2021
1070,1070," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,GOBCH,54805,2021
1071,1071," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,LOPENH,47959,2021
1072,1072," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,LSCH,61352,2021
1073,1073," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,LOBCH,54267,2021
1074,1074," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,GOPENO,67780,2021
1075,1075," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,GSCO,70824,2021
1076,1076," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,GOBCO,70012,2021
1077,1077," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,LOPENO,59315,2021
1078,1078," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,LOBCO,63974,2021
1079,1079," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,GSCO,65457,2021
1080,1080," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,TFWS,35601,2021
1081,1081," Prof Ram Meghe College of Engineering and Management, Badnera", Information Technology,EWS,84061,2021
1082,1082," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,GOPENH,83511,2021
1083,1083," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,GOBCH,85870,2021
1084,1084," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,LOPENH,84216,2021
1085,1085," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,GOPENO,83259,2021
1086,1086," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,LOPENO,67935,2021
1087,1087," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,GOPENO,82677,2021
1088,1088," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,LOPENO,77418,2021
1089,1089," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,TFWS,57041,2021
1090,1090," Prof Ram Meghe College of Engineering and Management, Badnera", Electrical Engineering,EWS,61095,2021
1091,1091," Prof Ram Meghe College of Engineering and Management, Badnera", Electronics and Telecommunication Engg,GOPENH,86319,2021
1092,1092," Prof Ram Meghe College of Engineering and Management, Badnera", Electronics and Telecommunication Engg,LOPENH,81684,2021
1093,1093," Prof Ram Meghe College of Engineering and Management, Badnera", Electronics and Telecommunication Engg,GOPENO,73602,2021
1094,1094," Prof Ram Meghe College of Engineering and Management, Badnera", Electronics and Telecommunication Engg,GOPENO,87189,2021
1095,1095," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Civil Engineering,GOPENH,87930,2021
1096,1096," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Civil Engineering,LOPENH,49414,2021
1097,1097," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Civil Engineering,GOPENO,71805,2021
1098,1098," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Computer Science and Engineering,GOPENH,82596,2021
1099,1099," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Computer Science and Engineering,LOPENH,67768,2021
1100,1100," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Computer Science and Engineering,LOBCH,86237,2021
1101,1101," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Computer Science and Engineering,GOPENO,69296,2021
1102,1102," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Computer Science and Engineering,LOPENO,32582,2021
1103,1103," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Computer Science and Engineering,TFWS,68965,2021
1104,1104," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Electrical Engg[Electronics and Power],GOPENH,78020,2021
1105,1105," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Electrical Engg[Electronics and Power],GOPENH,78412,2021
1106,1106," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Electronics and Telecommunication Engg,GOPENH,77858,2021
1107,1107," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Mechanical Engineering,GOPENH,55283,2021
1108,1108," Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon", Mechanical Engineering,GOPENH,84633,2021
1109,1109," Sanmati Engineering College, Sawargaon Barde, Washim", Civil Engineering,GOPENH,85451,2021
1110,1110," Sanmati Engineering College, Sawargaon Barde, Washim", Civil Engineering,GSCH,63618,2021
1111,1111," Sanmati Engineering College, Sawargaon Barde, Washim", Civil Engineering,LOPENH,74746,2021
1112,1112," Sanmati Engineering College, Sawargaon Barde, Washim", Civil Engineering,GOPENH,88548,2021
1113,1113," Sanmati Engineering College, Sawargaon Barde, Washim", Civil Engineering,EWS,51845,2021
1114,1114," Sanmati Engineering College, Sawargaon Barde, Washim", Computer Science and Engineering,GOPENH,80347,2021
1115,1115," Sanmati Engineering College, Sawargaon Barde, Washim", Computer Science and Engineering,GSCH,85844,2021
1116,1116," Sanmati Engineering College, Sawargaon Barde, Washim", Computer Science and Engineering,LOPENH,78290,2021
1117,1117," Sanmati Engineering College, Sawargaon Barde, Washim", Computer Science and Engineering,GOPENO,64688,2021
