ID,CollegeName,CourseName,Caste
10192, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GVJS
10193, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GOBCS
10194, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,GNT1S
10195, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LOPENS
10196, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LSCS
10197, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LSTS
10198, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LVJS
10199, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LOBCS
10200, Navsahyadri Education Society's Group of Institutions,Mechanical Engineering,LNT1S
10297," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,GOPENS
10298," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,GSCS
10299," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,GSTS
10300," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,GVJS
10301," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,GOBCS
10302," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,GNT1S
10303," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,LOPENS
10304," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,LSCS
10305," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,LSTS
10306," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,LVJS
10307," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,LOBCS
10308," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Civil Engineering,LNT1S
10345," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,GOPENS
10346," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,GSCS
10347," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,GSTS
10348," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,GVJS
10349," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,GOBCS
10350," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,GNT1S
10351," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,LOPENS
10352," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,LSCS
10353," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,LSTS
10354," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,LVJS
10355," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,LOBCS
10356," KJEI's Trinity Academy of Engineering, Yewalewadi, Pune",Mechanical Engineering,LNT1S
10453," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,GOPENS
10454," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,GSCS
10455," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,GSTS
10456," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,GVJS
10457," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,GOBCS
10458," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,GNT1S
10459," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,LOPENS
10460," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,LSCS
10461," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,LSTS
10462," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,LVJS
10463," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,LOBCS
10464," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Civil Engineering,LNT1S
10465," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,GOPENS
10466," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,GSCS
10467," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,GSTS
10468," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,GVJS
10469," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,GOBCS
10470," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,GNT1S
10471," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,LOPENS
10472," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,LSCS
10473," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,LSTS
10474," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,LVJS
10475," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,LOBCS
10476," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Computer Science and Engineering,LNT1S
10477," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,GOPENS
10478," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,GSCS
10479," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,GSTS
10480," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,GVJS
10481," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,GOBCS
10482," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,GNT1S
10483," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,LOPENS
10484," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,LSCS
10485," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,LSTS
10486," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,LVJS
10487," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,LOBCS
10488," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Electrical Engineering,LNT1S
10501," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,GOPENS
10502," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,GSCS
10503," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,GSTS
10504," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,GVJS
10505," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,GOBCS
10506," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,GNT1S
10507," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,LOPENS
10508," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,LSCS
10509," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,LSTS
10510," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,LVJS
10511," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,LOBCS
10512," N. B. Navale Sinhgad College of Engineering, Kegaon, solapur",Mechanical Engineering,LNT1S
10609," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,GOPENS
10610," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,GSCS
10611," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,GSTS
10612," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,GVJS
10613," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,GOBCS
10614," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,GNT1S
10615," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,LOPENS
10616," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,LSCS
10617," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,LSTS
10618," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,LVJS
10619," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,LOBCS
10620," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Civil Engineering,LNT1S
10621," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,GOPENS
10622," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,GSCS
10623," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,GSTS
10624," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,GVJS
10625," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,GOBCS
10626," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,GNT1S
10627," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,LOPENS
10628," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,LSCS
10629," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,LSTS
10630," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,LVJS
10631," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,LOBCS
10632," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Computer Science and Engineering,LNT1S
10633," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,GOPENS
10634," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,GSCS
10635," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,GSTS
10636," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,GVJS
10637," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,GOBCS
10638," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,GNT1S
10639," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,LOPENS
10640," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,LSCS
10641," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,LSTS
10642," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,LVJS
10643," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,LOBCS
10644," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Electrical Engineering,LNT1S
10657," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,GOPENS
10658," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,GSCS
10659," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,GSTS
10660," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,GVJS
10661," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,GOBCS
10662," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,GNT1S
10663," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,LOPENS
10664," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,LSCS
10665," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,LSTS
10666," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,LVJS
10667," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,LOBCS
10668," S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur",Mechanical Engineering,LNT1S
10765," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,GOPENS
10766," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,GSCS
10767," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,GSTS
10768," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,GVJS
10769," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,GOBCS
10770," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,GNT1S
10771," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,LOPENS
10772," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,LSCS
10773," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,LSTS
10774," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,LVJS
10775," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,LOBCS
10776," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Civil Engineering,LNT1S
10789," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,GOPENS
10790," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,GSCS
10791," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,GSTS
10792," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,GVJS
10793," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,GOBCS
10794," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,GNT1S
10795," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,LOPENS
10796," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,LSCS
10797," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,LSTS
10798," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,LVJS
10799," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,LOBCS
10800," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Electrical Engineering,LNT1S
10813," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,GOPENS
10814," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,GSCS
10815," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,GSTS
10816," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,GVJS
10817," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,GOBCS
10818," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,GNT1S
10819," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,LOPENS
10820," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,LSCS
10821," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,LSTS
10822," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,LVJS
10823," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,LOBCS
10824," Shri. Ambabai Talim Sanstha's Sanjay Bhokare Group of Institutes, Miraj",Mechanical Engineering,LNT1S
10921," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,GOPENS
10922," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,GSCS
10923," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,GSTS
10924," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,GVJS
10925," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,GOBCS
10926," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,GNT1S
10927," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,LOPENS
10928," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,LSCS
10929," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,LSTS
10930," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,LVJS
10931," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,LOBCS
10932," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Civil Engineering,LNT1S
10945," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,GOPENS
10946," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,GSCS
10947," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,GSTS
10948," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,GVJS
10949," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,GOBCS
10950," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,GNT1S
10951," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,LOPENS
10952," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,LSCS
10953," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,LSTS
10954," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,LVJS
10955," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,LOBCS
10956," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Electrical Engineering,LNT1S
10969," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,GOPENS
10970," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,GSCS
10971," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,GSTS
10972," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,GVJS
10973," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,GOBCS
10974," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,GNT1S
10975," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,LOPENS
10976," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,LSCS
10977," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,LSTS
10978," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,LVJS
10979," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,LOBCS
10980," TSSM's Bhivarabai Sawant College of Engineering and Research, Narhe, Pune",Mechanical Engineering,LNT1S
11077," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,GOPENS
11078," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,GSCS
11079," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,GSTS
11080," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,GVJS
11081," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,GOBCS
11082," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,GNT1S
11083," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,LOPENS
11084," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,LSCS
11085," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,LSTS
11086," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,LVJS
11087," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,LOBCS
11088," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Civil Engineering,LNT1S
11125," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,GOPENS
11126," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,GSCS
11127," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,GSTS
11128," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,GVJS
11129," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,GOBCS
11130," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,GNT1S
11131," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,LOPENS
11132," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,LSCS
11133," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,LSTS
11134," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,LVJS
11135," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,LOBCS
11136," Dr. D. Y. Patil School OF Engineering, Lohegaon, Pune",Mechanical Engineering,LNT1S
11389," JSPM Narhe Technical Campus, Pune.",Civil Engineering,GOPENS
11390," JSPM Narhe Technical Campus, Pune.",Civil Engineering,GSCS
11391," JSPM Narhe Technical Campus, Pune.",Civil Engineering,GSTS
11392," JSPM Narhe Technical Campus, Pune.",Civil Engineering,GVJS
11393," JSPM Narhe Technical Campus, Pune.",Civil Engineering,GOBCS
11394," JSPM Narhe Technical Campus, Pune.",Civil Engineering,GNT1S
11395," JSPM Narhe Technical Campus, Pune.",Civil Engineering,LOPENS
11396," JSPM Narhe Technical Campus, Pune.",Civil Engineering,LSCS
11397," JSPM Narhe Technical Campus, Pune.",Civil Engineering,LSTS
11398," JSPM Narhe Technical Campus, Pune.",Civil Engineering,LVJS
11399," JSPM Narhe Technical Campus, Pune.",Civil Engineering,LOBCS
11400," JSPM Narhe Technical Campus, Pune.",Civil Engineering,LNT1S
11437," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,GOPENS
11438," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,GSCS
11439," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,GSTS
11440," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,GVJS
11441," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,GOBCS
11442," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,GNT1S
11443," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,LOPENS
11444," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,LSCS
11445," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,LSTS
11446," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,LVJS
11447," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,LOBCS
11448," JSPM Narhe Technical Campus, Pune.",Mechanical Engineering,LNT1S
12037," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,GOPENS
12038," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,GSCS
12039," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,GSTS
12040," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,GVJS
12041," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,GOBCS
12042," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,GNT1S
12043," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,LOPENS
12044," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,LSCS
12045," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,LSTS
12046," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,LVJS
12047," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,LOBCS
12048," NBN Sinhgad Technical Institutes Campus, Pune",Electrical Engineering,LNT1S
12061," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,GOPENS
12062," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,GSCS
12063," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,GSTS
12064," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,GVJS
12065," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,GOBCS
12066," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,GNT1S
12067," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,LOPENS
12068," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,LSCS
12069," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,LSTS
12070," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,LVJS
12071," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,LOBCS
12072," NBN Sinhgad Technical Institutes Campus, Pune",Mechanical Engineering,LNT1S
12169," D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Civil Engineering,GOPENS
12170," D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Civil Engineering,GSCS
12171," D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Civil Engineering,GSTS
12172," D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Civil Engineering,GVJS
12173," D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Civil Engineering,GOBCS
12174," D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Civil Engineering,GNT1S
